video,track_id,n_frames,first_frame,last_frame,path_len_px,net_disp_px,straightness,net_turn_deg,total_turn_deg,median_speed_px_per_frame,median_speed_px_per_s,mean_kappa,median_kappa,p90_kappa,max_kappa,min_radius_px,median_abs_omega_rad_s,p90_abs_omega_rad_s,max_abs_omega_rad_s,curvature_class,turn_class
MVI_40981,6,111,21,131,592.5,584.41,0.9864,23.07,156.15,3.982,99.54,0.019842,0.004278,0.026658,0.477274,2.1,0.53072,1.27849,6.1587,curved,gentle
MVI_40981,7,126,36,161,538.72,533.14,0.9897,117.87,284.15,3.41,85.25,0.024273,0.004357,0.058702,0.34062,2.94,0.44491,1.80182,4.71111,curved,sharp
MVI_40981,8,91,86,176,599.66,588.58,0.9815,41.06,87.01,5.507,137.66,0.004939,0.001587,0.016077,0.034725,28.8,0.29116,1.08389,2.20303,curved,gentle
MVI_40981,9,96,91,186,555.66,551.48,0.9925,14.79,106.6,4.427,110.68,0.006487,0.003646,0.010902,0.053464,18.7,0.42725,1.04851,2.44706,straight,gentle
MVI_40981,10,96,101,196,556.66,551.91,0.9915,35.84,103.99,4.204,105.09,0.011723,0.002433,0.044948,0.084544,11.83,0.28358,1.44808,2.18603,curved,gentle
MVI_40981,11,126,106,231,505.43,504.59,0.9983,8.2,77.96,3.201,80.02,0.007351,0.003545,0.017516,0.054108,18.48,0.31071,0.74467,1.27825,straight,straight
MVI_40981,12,91,111,201,540.58,538.56,0.9963,17.31,91.29,4.406,110.14,0.008374,0.003759,0.028588,0.043777,22.84,0.44153,0.99468,1.86792,straight,gentle
MVI_40981,13,96,126,221,571.75,566.8,0.9913,3.21,107.05,4.658,116.45,0.007753,0.003247,0.02201,0.05436,18.4,0.3662,1.43293,2.37692,straight,straight
MVI_40981,14,121,136,256,526.43,524.46,0.9963,12.51,116.44,3.123,78.06,0.012124,0.00375,0.033305,0.08163,12.25,0.31133,1.15066,2.33445,straight,gentle
MVI_40981,15,91,176,266,644.76,641.98,0.9957,20.81,63.86,5.518,137.95,0.005132,0.00128,0.023667,0.041292,24.22,0.20402,0.9634,1.39812,curved,gentle
MVI_40981,16,81,211,291,539.08,532.53,0.9878,27.18,60.18,5.59,139.74,0.003058,0.001732,0.00747,0.01856,53.88,0.21664,0.83289,1.71192,curved,gentle
MVI_40981,17,91,236,326,580.41,576.6,0.9934,19.48,89.12,4.565,114.12,0.00742,0.00284,0.0288,0.054845,18.23,0.3815,1.15452,1.79263,straight,gentle
MVI_40981,18,106,236,341,514.55,511.59,0.9942,18.57,101.78,3.783,94.58,0.013645,0.003706,0.044355,0.141014,7.09,0.37599,1.26253,2.21746,straight,gentle
MVI_40981,19,81,266,346,569.39,560.39,0.9842,29.61,67.33,5.573,139.31,0.004729,0.001128,0.019402,0.026339,37.97,0.20907,1.14651,1.70596,curved,gentle
MVI_40981,20,91,296,386,500.82,499.84,0.998,10.79,51.73,4.104,102.59,0.004794,0.001944,0.013503,0.023492,42.57,0.26968,0.65879,0.94885,straight,gentle
MVI_40981,21,81,316,396,561.28,554.11,0.9872,55.88,90.05,5.581,139.52,0.007064,0.001592,0.027225,0.039191,25.52,0.29595,1.55947,2.11351,curved,sharp
MVI_40981,22,81,326,406,577.71,573.92,0.9934,31.3,66.65,5.563,139.08,0.004633,0.001488,0.014266,0.028045,35.66,0.21289,0.95771,1.92124,curved,gentle
MVI_40981,23,76,341,416,592.96,590.02,0.995,0.24,54.17,6.254,156.34,0.003702,0.001608,0.006825,0.029986,33.35,0.25917,0.66521,1.59525,straight,straight
MVI_40981,24,76,346,421,491.17,490.48,0.9986,30.74,67.97,5.152,128.81,0.016129,0.000899,0.029248,0.404285,2.47,0.1631,1.05905,5.82612,curved,gentle
MVI_40981,25,96,356,451,511.52,510.8,0.9986,20.85,72.04,4.11,102.75,0.010175,0.002188,0.016663,0.114227,8.75,0.21891,0.76335,2.37377,curved,gentle
MVI_40981,26,116,361,476,558.88,553.75,0.9908,12.18,94.27,3.608,90.2,0.00799,0.002767,0.025487,0.045569,21.94,0.27264,0.88833,1.52155,straight,gentle
MVI_40981,27,81,371,451,588.72,580.02,0.9852,60.73,72.92,5.791,144.77,0.004622,0.001353,0.015819,0.026195,38.18,0.18023,1.15466,1.2928,curved,sharp
MVI_40981,28,76,391,466,545.0,543.11,0.9965,44.18,59.51,5.712,142.8,0.005578,0.001156,0.025646,0.03461,28.89,0.20709,1.05081,1.69087,curved,gentle
MVI_40981,29,81,401,481,547.68,536.6,0.9798,53.71,70.83,5.565,139.14,0.004417,0.001802,0.014909,0.02602,38.43,0.22634,1.20777,1.96672,curved,sharp
MVI_40981,30,86,401,486,512.68,511.13,0.997,3.47,76.03,4.635,115.86,0.011085,0.001181,0.045017,0.101379,9.86,0.17469,1.72641,2.55076,straight,straight
MVI_40981,31,76,411,486,571.58,568.59,0.9948,8.79,79.31,6.106,152.65,0.006182,0.002344,0.021606,0.044353,22.55,0.37568,1.15682,1.92924,straight,straight
MVI_40981,32,86,436,521,528.9,526.78,0.996,27.36,62.65,4.753,118.83,0.004038,0.002365,0.010416,0.024766,40.38,0.27157,0.90667,1.19965,curved,gentle
MVI_40981,33,91,446,536,490.81,487.43,0.9931,35.21,95.47,3.952,98.81,0.01108,0.002703,0.037886,0.107047,9.34,0.3664,1.20116,1.90071,curved,gentle
MVI_40981,34,71,461,531,547.53,537.86,0.9823,34.45,58.86,6.301,157.52,0.003289,0.00179,0.007703,0.02153,46.45,0.27652,1.23772,1.82059,curved,gentle
MVI_40981,35,81,461,541,536.38,529.14,0.9865,71.9,95.14,5.057,126.44,0.008011,0.001536,0.030261,0.054108,18.48,0.27332,1.43747,2.41093,curved,sharp
MVI_40981,36,71,496,566,530.11,529.58,0.999,27.3,51.51,6.077,151.94,0.010051,0.000565,0.023565,0.113862,8.78,0.1195,1.26411,2.89024,curved,gentle
MVI_40981,37,86,516,601,573.58,571.15,0.9958,26.15,89.99,5.274,131.85,0.008215,0.0018,0.027491,0.089845,11.13,0.27314,1.61716,2.80499,curved,gentle
MVI_40981,38,91,531,621,522.68,521.47,0.9977,38.13,86.01,4.412,110.31,0.019633,0.001427,0.033114,0.353968,2.83,0.19413,1.19697,4.89304,curved,gentle
MVI_40981,39,76,546,621,507.28,496.61,0.979,43.83,104.62,6.283,157.07,0.007789,0.003326,0.024424,0.044168,22.64,0.51585,1.53771,1.9902,curved,gentle
MVI_40981,40,91,566,656,546.5,544.75,0.9968,47.91,92.31,5.055,126.37,0.013098,0.002065,0.02928,0.357855,2.79,0.30969,1.25678,4.57153,curved,sharp
MVI_40981,41,76,591,666,564.6,559.46,0.9909,17.82,56.24,6.268,156.7,0.002362,0.001181,0.005711,0.016664,60.01,0.18502,0.904,1.36975,straight,gentle
MVI_40981,42,76,596,671,547.62,545.24,0.9956,16.94,48.76,5.543,138.58,0.003745,0.001126,0.012473,0.032792,30.5,0.16119,0.52081,1.73451,straight,gentle
MVI_40981,43,81,606,686,586.03,574.82,0.9809,47.64,87.0,6.268,156.69,0.005032,0.00208,0.017685,0.026834,37.27,0.31197,1.24081,1.95134,curved,sharp
MVI_40981,44,86,661,746,518.09,516.92,0.9977,8.63,65.77,4.858,121.45,0.005981,0.002245,0.019336,0.03729,26.82,0.27119,0.91401,1.80965,straight,straight
MVI_40981,45,76,671,746,539.12,529.89,0.9829,20.42,84.31,6.023,150.56,0.007962,0.001836,0.017758,0.10838,9.23,0.32002,1.36212,3.07998,curved,gentle
MVI_40981,46,76,711,786,530.3,527.48,0.9947,48.84,63.67,5.694,142.35,0.005539,0.001586,0.026457,0.036417,27.46,0.27627,1.21029,1.45671,curved,sharp
MVI_40981,47,96,731,826,563.4,561.43,0.9965,20.52,66.51,4.832,120.8,0.007488,0.002303,0.024044,0.075354,13.27,0.26528,0.86887,1.98414,curved,gentle
MVI_40981,48,81,731,811,494.35,493.48,0.9982,19.47,42.33,4.929,123.22,0.002993,0.001487,0.007334,0.018078,55.32,0.222,0.57939,0.84506,straight,gentle
MVI_40981,49,71,741,811,552.96,545.43,0.9864,19.18,66.34,6.966,174.14,0.005664,0.000874,0.01646,0.090612,11.04,0.16577,1.35242,2.61379,straight,gentle
MVI_40981,50,86,766,851,629.88,622.0,0.9875,8.04,104.17,6.354,158.86,0.006621,0.002742,0.015935,0.068584,14.58,0.38667,1.48292,2.17041,straight,straight
MVI_40981,51,86,806,891,576.92,568.48,0.9854,19.59,82.21,5.793,144.81,0.006508,0.001903,0.021773,0.044134,22.66,0.35954,1.11881,1.60076,straight,gentle
MVI_40981,52,71,841,911,592.49,589.64,0.9952,40.95,52.76,6.464,161.61,0.003673,0.001037,0.012797,0.020222,49.45,0.22169,0.96723,1.3182,curved,gentle
MVI_40981,53,66,891,956,522.87,514.14,0.9833,27.56,57.52,6.723,168.08,0.003748,0.000535,0.014181,0.022984,43.51,0.12035,1.23087,1.65474,curved,gentle
MVI_40981,54,96,906,1001,590.34,587.49,0.9952,15.14,75.0,4.693,117.31,0.007517,0.001943,0.029377,0.039686,25.2,0.28962,1.00398,1.45508,straight,gentle
MVI_40981,55,66,976,1041,499.32,497.65,0.9967,3.3,60.16,6.386,159.66,0.006856,0.001422,0.026147,0.062554,15.99,0.37758,0.90326,1.44903,straight,straight
MVI_40981,56,101,1001,1101,523.56,521.66,0.9964,55.43,112.31,4.515,112.86,0.01288,0.002079,0.02797,0.132749,7.53,0.32789,0.94187,3.33951,curved,sharp
MVI_40981,57,111,1041,1151,608.88,606.03,0.9953,20.61,108.12,4.884,122.1,0.012647,0.002193,0.023673,0.398038,2.51,0.31984,1.03624,5.71616,curved,gentle
MVI_40981,58,66,1066,1131,536.56,530.05,0.9879,39.43,61.27,6.76,168.99,0.004047,0.001708,0.012493,0.017955,55.7,0.30177,1.03802,1.33662,curved,gentle
MVI_40981,59,81,1081,1161,504.62,503.58,0.9979,28.68,83.17,4.981,124.51,0.01258,0.002142,0.031235,0.129231,7.74,0.32855,1.24938,2.55146,curved,gentle
MVI_40981,60,86,1086,1171,507.67,506.11,0.9969,12.19,91.1,4.692,117.3,0.016155,0.003002,0.031512,0.380299,2.63,0.41374,1.44183,4.88865,straight,gentle
MVI_40981,61,66,1106,1171,524.33,517.11,0.9862,29.43,55.75,7.196,179.89,0.002758,0.001426,0.006663,0.016633,60.12,0.23458,1.11062,1.67488,curved,gentle
MVI_40981,62,96,1156,1251,579.65,577.29,0.9959,9.14,74.96,4.794,119.86,0.00664,0.001889,0.017346,0.075045,13.33,0.27093,1.01952,1.63867,straight,straight
MVI_40981,63,86,1166,1251,512.69,512.13,0.9989,2.41,55.25,4.942,123.56,0.006134,0.001859,0.016257,0.085463,11.7,0.25498,0.69662,1.31282,straight,straight
MVI_40981,64,81,1196,1276,566.52,555.87,0.9812,47.82,115.78,6.156,153.91,0.008249,0.002835,0.027921,0.060474,16.54,0.52433,1.71686,2.68287,curved,sharp
MVI_40981,65,81,1196,1276,483.92,482.76,0.9976,26.52,57.33,4.603,115.09,0.010906,0.00151,0.027926,0.207332,4.82,0.18888,1.14149,3.03858,curved,gentle
MVI_40981,66,66,1196,1261,538.53,532.47,0.9887,32.65,64.24,6.783,169.58,0.003773,0.001983,0.008188,0.025975,38.5,0.34118,0.84903,1.92766,curved,gentle
MVI_40981,67,71,1241,1311,557.67,551.18,0.9884,23.96,54.53,6.724,168.09,0.003124,0.001466,0.005327,0.024741,40.42,0.27195,1.00951,1.83748,curved,gentle
MVI_40981,68,121,1241,1361,538.52,537.46,0.998,31.14,94.05,3.556,88.89,0.01221,0.003537,0.021075,0.144163,6.94,0.32589,0.78005,2.17888,curved,gentle
MVI_40981,69,91,1271,1361,569.25,567.1,0.9962,2.35,74.72,4.962,124.04,0.006388,0.00152,0.023542,0.045037,22.2,0.20654,1.03374,2.24753,straight,straight
MVI_40981,70,91,1291,1381,535.46,531.91,0.9934,34.54,65.26,4.666,116.64,0.003401,0.001336,0.009482,0.025794,38.77,0.13231,0.59913,2.75214,curved,gentle
MVI_40981,71,71,1311,1381,514.22,506.37,0.9847,39.93,70.02,6.494,162.34,0.003961,0.001985,0.011301,0.018983,52.68,0.38847,1.11887,1.57821,curved,gentle
MVI_40981,72,86,1316,1401,507.63,505.64,0.9961,44.47,86.24,4.687,117.18,0.008259,0.002338,0.022252,0.047555,21.03,0.3798,1.31608,2.22312,curved,gentle
MVI_40981,73,121,1321,1441,625.85,615.4,0.9833,41.13,112.24,4.275,106.88,0.006801,0.003441,0.021596,0.038061,26.27,0.34949,1.10012,1.67852,curved,gentle
MVI_40981,74,81,1331,1411,531.87,530.83,0.9981,9.11,64.97,5.429,135.73,0.006227,0.002351,0.020343,0.045484,21.99,0.31779,0.90092,1.30545,straight,straight
MVI_40981,75,86,1341,1426,573.3,566.67,0.9884,38.44,106.24,5.523,138.08,0.007937,0.002025,0.019412,0.071176,14.05,0.28954,1.42843,2.37547,curved,gentle
MVI_40981,76,111,1351,1461,625.51,621.48,0.9935,21.0,99.51,4.381,109.54,0.007334,0.002815,0.023563,0.071051,14.07,0.34665,1.18477,2.36656,curved,gentle
MVI_40981,77,76,1361,1436,504.23,496.39,0.9844,34.28,49.95,6.022,150.55,0.002336,0.001141,0.005319,0.017824,56.1,0.18277,0.97477,1.90911,curved,gentle
MVI_40981,78,81,1371,1451,502.66,501.05,0.9968,0.8,66.42,5.014,125.34,0.009975,0.001181,0.044606,0.088962,11.24,0.17241,1.52412,2.293,straight,straight
MVI_40981,79,86,1386,1471,564.17,563.0,0.9979,17.11,61.65,5.181,129.53,0.008003,0.001113,0.022086,0.069135,14.46,0.16531,0.73755,1.89712,straight,gentle
MVI_40981,80,101,1391,1491,536.73,533.08,0.9932,52.94,115.58,3.934,98.34,0.012115,0.003063,0.036622,0.087579,11.42,0.41857,1.29264,2.13337,curved,sharp
MVI_40981,81,1,1396,1396,0.0,0.0,,,,0.0,0.0,,,,,,,,,unknown,unknown
MVI_40981,82,71,1401,1471,484.05,476.06,0.9835,3.25,118.35,5.665,141.62,0.012495,0.002149,0.031357,0.09771,10.23,0.47358,1.75846,3.97636,straight,straight
MVI_40981,83,96,1421,1516,519.6,518.69,0.9983,26.04,67.44,4.236,105.9,0.009419,0.001274,0.022539,0.112691,8.87,0.15149,0.91262,1.9915,curved,gentle
MVI_40981,84,91,1426,1516,610.69,607.42,0.9946,53.27,92.81,5.346,133.65,0.009142,0.001764,0.033992,0.064077,15.61,0.30694,1.55774,1.98488,curved,sharp
MVI_40981,85,86,1426,1511,548.45,541.5,0.9873,43.07,98.99,4.944,123.61,0.009005,0.002305,0.028398,0.08844,11.31,0.39443,1.48428,2.65462,curved,gentle
MVI_40981,86,96,1456,1551,527.02,525.45,0.997,42.21,95.46,4.164,104.1,0.013315,0.002022,0.056156,0.10239,9.77,0.27458,1.84013,2.18579,curved,gentle
MVI_40981,87,76,1496,1571,501.18,490.39,0.9785,38.96,64.52,5.788,144.69,0.003391,0.001571,0.009225,0.020594,48.56,0.22279,1.05665,1.34674,curved,gentle
MVI_40981,88,91,1506,1596,503.67,502.49,0.9977,30.71,77.28,4.353,108.81,0.012289,0.001212,0.03559,0.119364,8.38,0.20452,1.17231,2.98451,curved,gentle
MVI_40981,89,76,1506,1581,528.77,523.95,0.9909,53.34,71.39,5.717,142.93,0.004936,0.001802,0.016694,0.030547,32.74,0.317,0.98374,1.38707,curved,sharp
MVI_40981,90,106,1536,1641,513.85,511.65,0.9957,23.41,88.54,3.662,91.56,0.012691,0.002358,0.021692,0.156522,6.39,0.25552,0.75543,2.55905,curved,gentle
MVI_40981,91,91,1551,1641,511.53,510.48,0.998,6.42,63.44,4.414,110.35,0.008572,0.001542,0.034075,0.08878,11.26,0.20156,1.02196,1.54491,straight,straight
MVI_40981,92,106,1561,1666,508.7,507.18,0.997,20.91,81.76,4.155,103.88,0.006835,0.00171,0.024287,0.053898,18.55,0.2566,0.96501,2.18438,curved,gentle
MVI_40981,93,91,1591,1681,582.97,577.48,0.9906,15.78,75.0,5.227,130.67,0.003927,0.002062,0.010948,0.021832,45.8,0.21178,1.0471,1.44094,straight,gentle
MVI_40981,94,126,1601,1726,514.87,508.84,0.9883,5.21,125.5,3.347,83.68,0.01174,0.005694,0.036984,0.066802,14.97,0.49171,0.99293,1.4296,straight,straight
MVI_40981,95,96,1606,1701,628.47,623.6,0.9923,55.84,114.73,4.88,121.99,0.012663,0.000894,0.039725,0.153921,6.5,0.18046,1.77175,5.34996,curved,sharp
MVI_40981,96,91,1611,1701,534.72,533.43,0.9976,16.32,65.04,4.508,112.7,0.008886,0.001658,0.035439,0.058135,17.2,0.23232,0.98825,1.39735,straight,gentle
MVI_40981,97,86,1661,1746,580.5,572.56,0.9863,34.51,59.94,5.79,144.75,0.003211,0.001841,0.006821,0.021843,45.78,0.25506,0.85821,1.35409,curved,gentle
MVI_40981,98,101,1671,1771,573.87,570.07,0.9934,22.21,87.74,4.222,105.54,0.007137,0.003185,0.02189,0.067715,14.77,0.27438,1.01809,1.98004,curved,gentle
MVI_40981,99,81,1676,1756,485.23,484.86,0.9992,5.44,21.99,4.97,124.26,0.002197,0.000525,0.006511,0.016417,60.91,0.10598,0.29039,0.43548,straight,straight
MVI_40981,100,101,1701,1801,538.8,537.27,0.9972,21.96,82.85,4.437,110.92,0.008087,0.002404,0.02987,0.059569,16.79,0.25682,1.25721,1.81286,curved,gentle
MVI_40981,101,91,1706,1796,606.42,599.28,0.9882,20.24,72.31,5.475,136.87,0.004352,0.002028,0.013215,0.033298,30.03,0.25408,0.85482,1.85556,curved,gentle
MVI_40981,102,96,1731,1826,521.45,520.47,0.9981,3.62,71.14,4.234,105.84,0.007433,0.002284,0.023384,0.050159,19.94,0.30607,0.94482,1.63446,straight,straight
MVI_40981,103,96,1741,1836,527.16,517.21,0.9811,0.8,108.85,4.617,115.43,0.008027,0.001982,0.021245,0.069318,14.43,0.20001,1.47522,2.41231,straight,straight
MVI_40981,104,86,1751,1836,523.75,513.99,0.9814,48.6,92.38,5.18,129.51,0.006913,0.002482,0.017753,0.041922,23.85,0.35333,1.34102,1.68738,curved,sharp
MVI_40981,105,111,1771,1881,684.5,681.9,0.9962,26.83,82.13,4.683,117.07,0.007317,0.001692,0.027231,0.060419,16.55,0.27597,1.1752,2.16947,curved,gentle
MVI_40981,106,101,1781,1881,551.07,548.32,0.995,26.79,101.83,4.261,106.53,0.013986,0.002061,0.043721,0.195738,5.11,0.3418,1.49985,3.13835,curved,gentle
MVI_40981,107,111,1796,1906,590.52,588.19,0.9961,25.81,86.85,4.068,101.69,0.008491,0.001588,0.032742,0.074896,13.35,0.24431,0.99893,1.95246,curved,gentle
MVI_40981,108,101,1826,1926,501.95,500.95,0.998,58.98,108.23,3.683,92.07,0.023955,0.001912,0.028088,0.444791,2.25,0.22643,0.88924,6.26236,curved,sharp
MVI_40981,109,96,1831,1926,570.77,559.16,0.9796,56.88,132.34,5.072,126.8,0.008858,0.0029,0.030187,0.050796,19.69,0.40232,1.83595,2.18471,curved,sharp
MVI_40981,110,111,1841,1951,607.38,602.63,0.9922,18.12,121.39,4.135,103.36,0.012865,0.002049,0.046696,0.114019,8.77,0.31921,1.44965,3.01708,straight,gentle
MVI_40981,111,96,1846,1941,535.29,533.49,0.9966,18.15,78.51,4.372,109.31,0.008672,0.002116,0.030787,0.055949,17.87,0.33368,1.00841,1.75788,straight,gentle
MVI_40981,112,101,1861,1961,538.75,536.28,0.9954,42.19,108.36,4.01,100.25,0.01744,0.001846,0.057592,0.204416,4.89,0.25028,1.38716,3.57016,curved,gentle
MVI_40981,113,106,1881,1986,516.87,515.24,0.9968,37.01,96.44,3.968,99.2,0.010124,0.004142,0.043638,0.064074,15.61,0.41495,1.0677,1.55918,curved,gentle
MVI_40981,114,76,1901,1976,527.8,519.46,0.9842,37.35,63.58,5.972,149.31,0.003501,0.001751,0.007003,0.023204,43.1,0.28049,1.05923,1.65298,curved,gentle
MVI_40981,115,90,1906,1995,506.21,503.62,0.9949,63.76,119.5,4.725,118.12,0.019904,0.001751,0.07953,0.205358,4.87,0.24133,2.46901,4.89522,curved,sharp
MVI_40981,116,90,1906,1995,528.59,523.39,0.9902,19.46,63.47,4.924,123.11,0.004049,0.001625,0.004879,0.081733,12.24,0.19349,0.94132,2.27384,straight,gentle
MVI_40981,117,60,1936,1995,435.04,434.16,0.998,12.59,44.34,7.622,190.54,0.003261,0.001328,0.00938,0.028914,34.59,0.19182,0.91677,2.00447,straight,gentle
MVI_40981,118,45,1951,1995,449.12,443.51,0.9875,26.99,35.1,9.633,240.83,0.001313,0.00099,0.002695,0.004018,248.89,0.23034,0.97177,1.40759,curved,gentle
MVI_40981,119,40,1956,1995,465.07,464.25,0.9982,7.08,24.87,11.664,291.59,0.001195,0.000988,0.002814,0.005179,193.1,0.28382,0.63388,1.25982,straight,straight
MVI_40981,120,25,1971,1995,244.39,244.29,0.9996,7.53,13.09,10.09,252.25,0.001315,0.000888,0.002567,0.005141,194.53,0.24441,0.4964,0.71856,straight,straight
MVI_40981,121,5,1991,1995,48.31,48.31,1.0,0.49,0.49,12.077,301.92,0.000178,0.000178,0.00018,0.00018,5557.84,0.05373,0.05405,0.05412,unknown,unknown
MVI_40991,1,101,1,101,502.31,499.01,0.9934,22.69,100.69,3.627,90.67,0.00678,0.00445,0.016717,0.048072,20.8,0.48416,1.00158,1.53899,curved,gentle
MVI_40991,2,136,36,171,940.13,932.53,0.9919,18.06,124.38,5.129,128.23,0.004372,0.001967,0.008553,0.04057,24.65,0.30043,1.15229,3.45166,straight,gentle
MVI_40991,3,181,91,271,852.34,758.53,0.8899,147.21,282.46,2.54,63.5,0.021836,0.004488,0.042878,0.557433,1.79,0.36232,1.47316,7.22384,curved,sharp
MVI_40991,4,106,336,441,960.51,957.11,0.9965,26.89,63.63,5.729,143.22,0.002239,0.00098,0.005858,0.008964,111.56,0.23787,0.64687,1.07462,curved,gentle
MVI_40991,5,206,351,556,819.13,803.39,0.9808,91.99,433.28,2.249,56.22,0.025823,0.007508,0.081829,0.435431,2.3,0.71717,1.83811,6.0967,curved,sharp
MVI_40991,6,126,391,516,928.22,924.33,0.9958,18.19,98.14,4.759,118.98,0.003945,0.002678,0.010034,0.015619,64.03,0.34036,0.73376,1.50087,straight,gentle
MVI_40991,7,201,421,621,861.47,842.22,0.9776,1.8,258.36,1.923,48.09,0.024721,0.005243,0.089513,0.21937,4.56,0.46576,1.767,3.84383,straight,straight
MVI_40991,8,296,461,756,945.49,734.97,0.7773,145.64,588.24,1.36,33.99,0.038887,0.009887,0.113223,0.468724,2.13,0.5924,2.10758,6.64624,curved,sharp
MVI_40991,9,266,561,826,919.29,692.27,0.753,110.18,749.25,1.711,42.77,0.054528,0.012547,0.159847,0.839311,1.19,0.78835,2.60492,15.58806,curved,sharp
MVI_40991,10,166,561,726,956.87,948.34,0.9911,1.04,224.19,3.71,92.76,0.009658,0.005449,0.022861,0.064009,15.62,0.54879,1.44187,3.11245,straight,straight
MVI_40991,11,171,606,776,950.07,943.51,0.9931,12.37,194.49,2.85,71.26,0.008726,0.003681,0.025095,0.047471,21.07,0.46933,1.34163,2.5019,straight,gentle
MVI_40991,12,181,646,826,967.61,960.23,0.9924,3.36,212.81,3.375,84.38,0.011219,0.005451,0.032679,0.083226,12.02,0.45852,1.67706,2.7449,straight,straight
MVI_40991,13,221,676,896,866.13,715.88,0.8265,93.09,385.52,2.354,58.86,0.024047,0.007993,0.067081,0.277678,3.6,0.59502,1.9473,5.76333,curved,sharp
MVI_40991,14,156,726,881,921.01,915.1,0.9936,3.81,178.12,3.488,87.19,0.007424,0.004896,0.021566,0.032145,31.11,0.50086,1.22446,1.68227,straight,straight
MVI_40991,15,126,811,936,931.78,927.56,0.9955,7.19,115.05,4.993,124.83,0.004361,0.002098,0.01295,0.024477,40.86,0.35244,0.93754,1.76021,straight,straight
MVI_40991,16,131,906,1036,960.14,954.54,0.9942,28.43,87.71,4.58,114.49,0.003303,0.00183,0.009137,0.015431,64.81,0.27561,0.83404,1.40875,curved,gentle
MVI_40991,17,136,961,1096,939.7,934.49,0.9945,20.03,68.91,5.069,126.73,0.002464,0.001357,0.006194,0.014821,67.47,0.21999,0.5546,1.03429,curved,gentle
MVI_40991,18,126,1036,1161,944.52,938.89,0.994,12.27,99.98,5.242,131.05,0.002912,0.002269,0.006079,0.014067,71.09,0.28188,1.05964,1.55227,straight,gentle
MVI_40991,19,166,1121,1286,906.0,899.14,0.9924,32.43,175.96,3.506,87.65,0.006517,0.003812,0.018083,0.027112,36.88,0.44781,1.15377,2.15776,curved,gentle
MVI_40991,20,166,1166,1331,929.85,923.53,0.9932,39.51,166.27,3.49,87.25,0.006671,0.003883,0.017222,0.037832,26.43,0.4883,1.30678,2.34016,curved,gentle
MVI_40991,21,156,1231,1386,966.2,962.69,0.9964,0.0,104.5,3.906,97.66,0.004469,0.002278,0.009595,0.054456,18.36,0.26939,0.71393,2.19001,straight,straight
MVI_40991,22,146,1281,1426,928.11,923.85,0.9954,20.92,149.79,4.028,100.71,0.00634,0.002915,0.018333,0.03043,32.86,0.29796,1.18327,2.03286,curved,gentle
MVI_40991,23,166,1331,1496,955.45,946.14,0.9903,3.89,145.93,3.203,80.08,0.007194,0.003647,0.01706,0.057369,17.43,0.31737,1.03417,2.41036,straight,straight
MVI_40991,24,196,1371,1566,838.95,655.78,0.7817,148.81,375.82,2.51,62.75,0.028343,0.009199,0.067531,0.328795,3.04,0.65564,2.04145,4.70503,curved,sharp
MVI_40991,25,146,1396,1541,944.88,936.88,0.9915,19.02,113.84,3.955,98.88,0.00341,0.002623,0.007333,0.014922,67.01,0.33176,0.84914,1.34741,straight,gentle
MVI_40991,26,151,1656,1806,822.22,814.66,0.9908,11.96,171.04,3.157,78.91,0.007061,0.003571,0.017605,0.037393,26.74,0.46653,1.19692,2.61992,straight,gentle
MVI_40991,27,131,1676,1806,865.29,856.11,0.9894,18.91,147.64,4.363,109.08,0.00577,0.003086,0.013066,0.030636,32.64,0.45807,1.04464,4.04787,straight,gentle
MVI_40991,28,25,1796,1820,369.95,369.02,0.9975,11.28,22.51,15.471,386.79,0.001386,0.00099,0.00297,0.004947,202.13,0.3388,0.82042,1.23761,straight,gentle
MVI_40992,1,16,1,16,68.24,68.22,0.9998,0.89,6.05,4.552,113.79,0.001772,0.001994,0.002369,0.002447,408.62,0.21773,0.25815,0.26946,straight,straight
MVI_40992,2,96,1,96,599.13,597.99,0.9981,19.79,59.93,4.104,102.59,0.005037,0.001669,0.016576,0.027589,36.25,0.2155,0.86061,1.00463,straight,gentle
MVI_40992,3,96,31,126,774.65,771.61,0.9961,4.99,66.45,6.768,169.19,0.002333,0.001601,0.005188,0.011204,89.25,0.26803,0.70595,0.98962,straight,straight
MVI_40992,4,111,116,226,781.97,779.4,0.9967,21.69,81.72,5.173,129.33,0.002589,0.001989,0.006374,0.008596,116.34,0.32655,0.65942,0.97674,curved,gentle
MVI_40992,5,181,191,371,722.5,693.11,0.9593,120.13,323.07,2.279,56.96,0.017108,0.004199,0.043259,0.27614,3.62,0.43576,1.83988,3.49243,curved,sharp
